customer_id,invoice_id,payment_id,customer_segment,credit_limit,invoice_date,due_date,payment_term_days,invoice_amount,amount_paid,balance_due,invoice_status,late_payment,payment_date,payment_amount
CUST-002819,INV-0000161,PAY-0000174,Enterprise,295246.96,2024-01-07,2024-02-06,30,387.64,387.64,0.0,Paid,False,2024-01-29,387.64
CUST-002819,INV-0000162,PAY-0000175,Enterprise,295246.96,2024-01-01,2024-01-31,30,1753.73,1753.73,0.0,Paid,True,2024-02-09,1753.73
CUST-002869,INV-0000163,PAY-0000176,Mid-Market,12794.78,2024-01-01,2024-01-31,30,182.53,182.53,0.0,Paid,False,2024-01-30,182.53
CUST-002895,INV-0000164,PAY-0000177,Enterprise,464727.91,2024-01-04,2024-03-04,60,342.2,342.2,0.0,Paid,True,2024-03-19,342.2
CUST-002914,INV-0000165,PAY-0000178,Mid-Market,58919.93,2024-01-07,2024-02-21,45,98.49,98.49,0.0,Paid,False,2024-02-17,98.49
CUST-002921,INV-0000166,PAY-0000179,Mid-Market,13512.26,2024-01-03,2024-02-02,30,66.83,66.83,0.0,Paid,True,2024-02-02,37.37
CUST-002921,INV-0000166,PAY-0000180,Mid-Market,13512.26,2024-01-03,2024-02-02,30,66.83,66.83,0.0,Paid,True,2024-02-10,29.46
CUST-002933,INV-0000167,PAY-0000181,Mid-Market,45620.23,2024-01-01,2024-01-31,30,415.22,415.22,0.0,Paid,False,2024-01-21,415.22
CUST-002937,INV-0000168,PAY-0000182,Enterprise,155811.89,2024-01-07,2024-02-06,30,1909.34,1909.34,0.0,Paid,False,2024-02-01,1909.34
CUST-002937,INV-0000169,PAY-0000183,Enterprise,155811.89,2024-01-03,2024-02-02,30,152.59,152.59,0.0,Paid,False,2024-01-25,152.59
CUST-002947,INV-0000170,PAY-0000184,Enterprise,289590.82,2024-01-03,2024-02-17,45,206.22,206.22,0.0,Paid,False,2024-02-11,206.22
CUST-002956,INV-0000171,PAY-0000185,Mid-Market,32636.94,2024-01-07,2024-02-21,45,121.72,121.72,0.0,Paid,False,2024-02-18,121.72
CUST-002956,INV-0000172,PAY-0000186,Mid-Market,32636.94,2024-01-06,2024-02-20,45,217.4,217.4,0.0,Paid,False,2024-02-17,217.4
CUST-002994,INV-0000173,PAY-0000187,Small Business,2130.39,2024-01-02,2024-02-16,45,39.38,39.38,0.0,Paid,False,2024-02-12,39.38
CUST-003001,INV-0000174,PAY-0000188,Enterprise,490087.1,2024-01-07,2024-02-06,30,328.36,328.36,0.0,Paid,False,2024-01-30,328.36
CUST-003001,INV-0000175,PAY-0000189,Enterprise,490087.1,2024-01-04,2024-02-03,30,272.87,272.87,0.0,Paid,False,2024-01-25,272.87
CUST-003001,INV-0000176,PAY-0000190,Enterprise,490087.1,2024-01-09,2024-02-08,30,2995.53,2995.53,0.0,Paid,False,2024-02-07,2995.53
CUST-003013,INV-0000177,PAY-0000191,Mid-Market,39720.68,2024-01-05,2024-02-19,45,15.72,15.72,0.0,Paid,False,2024-02-15,15.72
CUST-003022,INV-0000178,PAY-0000192,Small Business,6890.65,2024-01-01,2024-01-31,30,213.28,213.28,0.0,Paid,True,2024-02-17,213.28
CUST-003027,INV-0000179,PAY-0000193,Mid-Market,18021.23,2024-01-07,2024-02-21,45,131.73,131.73,0.0,Paid,False,2024-02-21,131.73
CUST-003037,INV-0000180,PAY-0000194,Small Business,3471.86,2024-01-07,2024-02-21,45,3475.3,3475.3,0.0,Paid,False,2024-02-19,3475.3
CUST-003056,INV-0000181,PAY-0000195,Small Business,6936.09,2024-01-05,2024-02-04,30,85.06,85.06,0.0,Paid,True,2024-02-29,85.06
CUST-003066,INV-0000182,PAY-0000196,Small Business,8315.67,2024-01-04,2024-02-03,30,59.52,59.52,0.0,Paid,True,2024-02-14,59.52
CUST-003077,INV-0000183,PAY-0000197,Small Business,14138.56,2024-01-03,2024-02-02,30,103.85,103.85,0.0,Paid,False,2024-02-01,103.85
CUST-003126,INV-0000184,PAY-0000198,Enterprise,98535.96,2024-01-08,2024-02-22,45,551.89,551.89,0.0,Paid,False,2024-02-14,551.89
CUST-003127,INV-0000185,PAY-0000199,Small Business,10003.8,2024-01-05,2024-02-04,30,43.28,43.28,0.0,Paid,True,2024-02-01,16.6
CUST-003127,INV-0000185,PAY-0000200,Small Business,10003.8,2024-01-05,2024-02-04,30,43.28,43.28,0.0,Paid,True,2024-03-01,26.68
CUST-003128,INV-0000186,PAY-0000201,Small Business,1114.48,2024-01-01,2024-01-31,30,65.49,65.49,0.0,Paid,True,2024-03-08,65.49
CUST-003146,INV-0000187,PAY-0000202,Small Business,9581.95,2024-01-05,2024-01-20,15,231.43,231.43,0.0,Paid,False,2024-01-15,231.43
CUST-003158,INV-0000188,PAY-0000203,Enterprise,457765.04,2024-01-06,2024-03-06,60,1936.17,1936.17,0.0,Paid,False,2024-03-05,1936.17
CUST-003204,INV-0000189,PAY-0000204,Small Business,10904.18,2024-01-04,2024-01-19,15,50.29,50.29,0.0,Paid,False,2024-01-09,50.29
CUST-003215,INV-0000190,PAY-0000205,Small Business,14258.49,2024-01-05,2024-01-20,15,622.56,622.56,0.0,Paid,True,2024-01-26,622.56
CUST-003241,INV-0000191,PAY-0000206,Mid-Market,35746.66,2024-01-06,2024-02-05,30,160.15,160.15,0.0,Paid,True,2024-01-31,86.79
CUST-003241,INV-0000191,PAY-0000207,Mid-Market,35746.66,2024-01-06,2024-02-05,30,160.15,160.15,0.0,Paid,True,2024-02-14,73.36
CUST-003246,INV-0000192,PAY-0000208,Enterprise,299007.08,2024-01-01,2024-03-01,60,1361.72,1361.72,0.0,Paid,False,2024-02-29,1361.72
CUST-003252,INV-0000193,PAY-0000209,Mid-Market,18006.87,2024-01-04,2024-02-03,30,58.49,58.49,0.0,Paid,False,2024-01-24,58.49
CUST-003254,INV-0000194,PAY-0000210,Mid-Market,68473.62,2024-01-03,2024-02-17,45,186.39,186.39,0.0,Paid,False,2024-02-11,186.39
CUST-003269,INV-0000195,PAY-0000211,Enterprise,423293.81,2024-01-04,2024-02-18,45,69.9,69.9,0.0,Paid,False,2024-02-13,69.9
CUST-003269,INV-0000196,PAY-0000212,Enterprise,423293.81,2024-01-06,2024-02-20,45,99.18,99.18,0.0,Paid,True,2024-02-16,66.49
CUST-003269,INV-0000196,PAY-0000213,Enterprise,423293.81,2024-01-06,2024-02-20,45,99.18,99.18,0.0,Paid,True,2024-03-16,32.69
CUST-003279,INV-0000197,PAY-0000214,Enterprise,463832.92,2024-01-07,2024-01-22,15,1318.0,1318.0,0.0,Paid,False,2024-01-21,1318.0
CUST-003282,INV-0000198,PAY-0000215,Small Business,5660.71,2024-01-05,2024-01-20,15,16.11,16.11,0.0,Paid,True,2024-01-19,6.25
CUST-003282,INV-0000198,PAY-0000216,Small Business,5660.71,2024-01-05,2024-01-20,15,16.11,16.11,0.0,Paid,True,2024-02-14,9.86
CUST-003284,INV-0000199,PAY-0000217,Small Business,3158.64,2024-01-02,2024-02-01,30,55.01,55.01,0.0,Paid,False,2024-01-22,55.01
CUST-003287,INV-0000200,PAY-0000218,Enterprise,288605.78,2024-01-07,2024-02-21,45,1374.32,1374.32,0.0,Paid,False,2024-02-13,1374.32
CUST-003310,INV-0000201,PAY-0000219,Mid-Market,61625.56,2024-01-04,2024-01-19,15,384.58,384.58,0.0,Paid,True,2024-01-17,117.88
CUST-003310,INV-0000201,PAY-0000220,Mid-Market,61625.56,2024-01-04,2024-01-19,15,384.58,384.58,0.0,Paid,True,2024-01-31,266.7
CUST-003328,INV-0000202,PAY-0000221,Mid-Market,16322.93,2024-01-07,2024-01-22,15,227.34,227.34,0.0,Paid,False,2024-01-17,227.34
CUST-003368,INV-0000203,PAY-0000222,Enterprise,69284.63,2024-01-07,2024-01-22,15,1066.97,1066.97,0.0,Paid,True,2024-03-18,1066.97
CUST-003372,INV-0000204,PAY-0000223,Enterprise,82542.76,2024-01-04,2024-01-19,15,99.92,99.92,0.0,Paid,True,2024-01-17,44.38
CUST-003372,INV-0000204,PAY-0000224,Enterprise,82542.76,2024-01-04,2024-01-19,15,99.92,99.92,0.0,Paid,True,2024-02-02,55.54
CUST-003377,INV-0000205,PAY-0000225,Enterprise,245709.74,2024-01-02,2024-02-16,45,474.7,474.7,0.0,Paid,True,2024-03-15,474.7
CUST-003390,INV-0000206,PAY-0000226,Enterprise,160280.58,2024-01-04,2024-02-03,30,54.29,54.29,0.0,Paid,True,2024-02-18,54.29
CUST-003390,INV-0000207,PAY-0000227,Enterprise,160280.58,2024-01-03,2024-02-02,30,678.8,678.8,0.0,Paid,False,2024-02-02,678.8
CUST-003410,INV-0000208,PAY-0000228,Enterprise,200264.88,2024-01-03,2024-01-18,15,611.13,611.13,0.0,Paid,False,2024-01-09,611.13
CUST-003414,INV-0000209,PAY-0000229,Enterprise,52461.21,2024-01-02,2024-01-17,15,121.39,121.39,0.0,Paid,False,2024-01-15,121.39
CUST-003455,INV-0000210,PAY-0000230,Enterprise,297922.65,2024-01-05,2024-02-19,45,15.98,15.98,0.0,Paid,False,2024-02-13,15.98
CUST-003492,INV-0000211,PAY-0000231,Mid-Market,36772.62,2024-01-10,2024-02-09,30,139.33,139.33,0.0,Paid,False,2024-02-05,139.33
CUST-003503,INV-0000212,PAY-0000232,Small Business,12415.42,2024-01-05,2024-02-04,30,147.0,147.0,0.0,Paid,False,2024-02-04,147.0
CUST-003521,INV-0000213,PAY-0000233,Mid-Market,61968.32,2024-01-03,2024-01-18,15,23.52,23.52,0.0,Paid,True,2024-02-15,23.52
CUST-003526,INV-0000214,,Enterprise,214067.02,2024-01-05,2024-02-19,45,86.94,86.94,0.0,Paid,False,,
CUST-003527,INV-0000215,PAY-0000235,Small Business,2095.38,2024-01-08,2024-02-07,30,49.08,49.08,0.0,Paid,False,2024-02-03,49.08
CUST-003533,INV-0000216,PAY-0000236,Small Business,3952.2,2024-01-05,2024-02-04,30,304.8,304.8,0.0,Paid,False,2024-01-30,304.8
CUST-003540,INV-0000217,PAY-0000237,Small Business,12152.08,2024-01-02,2024-02-01,30,83.3,83.3,0.0,Paid,False,2024-01-24,83.3
CUST-003543,INV-0000218,PAY-0000238,Mid-Market,69372.62,2024-01-02,2024-01-17,15,508.34,508.34,0.0,Paid,False,2024-01-10,508.34
CUST-003559,INV-0000219,PAY-0000239,Mid-Market,52011.32,2024-01-04,2024-01-19,15,28.51,28.51,0.0,Paid,True,2024-02-10,28.51
CUST-003566,INV-0000220,PAY-0000240,Small Business,13676.37,2024-01-05,2024-02-04,30,383.69,383.69,0.0,Paid,False,2024-01-30,383.69
CUST-003573,INV-0000221,PAY-0000241,Enterprise,368276.92,2024-01-06,2024-01-21,15,1171.71,1171.71,0.0,Paid,True,2024-02-02,1171.71
CUST-003578,INV-0000222,PAY-0000242,Small Business,5716.81,2024-01-04,2024-02-03,30,299.12,299.12,0.0,Paid,False,2024-01-31,299.12
CUST-003589,INV-0000223,PAY-0000243,Enterprise,462801.65,2024-01-01,2024-01-16,15,3206.88,3206.88,0.0,Paid,True,2024-01-30,3206.88
CUST-003600,INV-0000224,PAY-0000244,Small Business,10285.53,2024-01-02,2024-01-17,15,50.6,50.6,0.0,Paid,False,2024-01-17,50.6
CUST-003618,INV-0000225,PAY-0000245,Enterprise,205079.02,2024-01-04,2024-03-04,60,39.03,39.03,0.0,Paid,True,2024-04-01,39.03
CUST-003636,INV-0000226,PAY-0000246,Small Business,1618.06,2024-01-04,2024-02-03,30,282.81,282.81,0.0,Paid,True,2024-02-12,282.81
CUST-003657,INV-0000227,PAY-0000247,Mid-Market,32229.32,2024-01-03,2024-02-02,30,56.93,56.93,0.0,Paid,False,2024-01-26,56.93
CUST-003657,INV-0000228,PAY-0000248,Mid-Market,32229.32,2024-01-07,2024-02-06,30,215.17,215.17,0.0,Paid,False,2024-02-03,215.17
CUST-003667,INV-0000229,PAY-0000249,Mid-Market,19608.36,2024-01-06,2024-02-05,30,694.38,694.38,0.0,Paid,False,2024-01-30,694.38
CUST-003716,INV-0000230,PAY-0000250,Mid-Market,52295.01,2024-01-03,2024-02-02,30,49.53,49.53,0.0,Paid,True,2024-02-11,49.53
CUST-003758,INV-0000231,PAY-0000251,Mid-Market,50859.65,2024-01-05,2024-02-04,30,573.35,573.35,0.0,Paid,False,2024-01-29,573.35
CUST-003770,INV-0000232,PAY-0000252,Mid-Market,52303.0,2024-01-05,2024-01-20,15,47.1,47.1,0.0,Paid,False,2024-01-15,47.1
CUST-003772,INV-0000233,PAY-0000253,Mid-Market,48305.69,2024-01-04,2024-01-19,15,87.48,87.48,0.0,Paid,False,2024-01-12,87.48
CUST-003786,INV-0000234,PAY-0000254,Enterprise,153579.42,2024-01-02,2024-02-01,30,155.9,155.9,0.0,Paid,False,2024-01-22,155.9
CUST-003786,INV-0000235,PAY-0000255,Enterprise,153579.42,2024-01-01,2024-01-31,30,213.21,213.21,0.0,Paid,False,2024-01-26,213.21
CUST-003788,INV-0000236,PAY-0000256,Small Business,12771.88,2024-01-06,2024-01-21,15,453.25,453.25,0.0,Paid,True,2024-01-27,453.25
CUST-003790,INV-0000237,PAY-0000257,Mid-Market,42746.04,2024-01-05,2024-02-19,45,2308.04,2308.04,0.0,Paid,True,2024-02-26,2308.04
CUST-003792,INV-0000238,PAY-0000258,Mid-Market,62329.95,2024-01-06,2024-02-05,30,208.22,208.22,0.0,Paid,True,2024-02-08,208.22
CUST-003801,INV-0000239,PAY-0000259,Small Business,6932.66,2024-01-02,2024-02-01,30,376.25,376.25,0.0,Paid,False,2024-01-26,376.25
CUST-003821,INV-0000240,PAY-0000260,Mid-Market,55484.35,2024-01-02,2024-01-17,15,133.03,133.03,0.0,Paid,True,2024-01-27,133.03
CUST-003826,INV-0000241,,Mid-Market,68423.72,2024-01-04,2024-02-18,45,661.21,661.21,0.0,Paid,True,,
CUST-003848,INV-0000242,PAY-0000262,Mid-Market,38904.83,2024-01-03,2024-02-02,30,34.71,34.71,0.0,Paid,False,2024-01-28,34.71
CUST-003859,INV-0000243,PAY-0000263,Mid-Market,38001.23,2024-01-01,2024-01-31,30,418.68,418.68,0.0,Paid,False,2024-01-26,418.68
CUST-003862,INV-0000244,PAY-0000264,Small Business,9001.98,2024-01-03,2024-02-02,30,58.29,58.29,0.0,Paid,False,2024-01-24,58.29
CUST-003867,INV-0000245,PAY-0000265,Enterprise,214284.62,2024-01-03,2024-01-18,15,229.82,229.82,0.0,Paid,True,2024-02-08,229.82
CUST-003867,INV-0000246,PAY-0000266,Enterprise,214284.62,2024-01-02,2024-01-17,15,252.4,252.4,0.0,Paid,False,2024-01-10,252.4
CUST-003871,INV-0000247,PAY-0000267,Mid-Market,23878.49,2024-01-01,2024-01-16,15,2263.12,2263.12,0.0,Paid,False,2024-01-06,2263.12
CUST-003886,INV-0000248,PAY-0000268,Small Business,5197.46,2024-01-04,2024-02-03,30,437.24,437.24,0.0,Paid,True,2024-02-16,437.24
CUST-003893,INV-0000249,PAY-0000269,Small Business,5707.51,2024-01-05,2024-01-20,15,74.42,74.42,0.0,Paid,True,2024-03-04,74.42
CUST-003907,INV-0000250,PAY-0000270,Small Business,9353.16,2024-01-07,2024-02-06,30,21.28,21.28,0.0,Paid,False,2024-02-05,21.28
CUST-003908,INV-0000251,PAY-0000271,Small Business,1682.95,2024-01-02,2024-02-01,30,284.73,284.73,0.0,Paid,True,2024-02-18,284.73
CUST-003914,INV-0000252,PAY-0000272,Small Business,1760.98,2024-01-03,2024-02-02,30,4138.23,4138.23,0.0,Paid,False,2024-01-24,4138.23
CUST-003923,INV-0000253,PAY-0000273,Mid-Market,49170.05,2024-01-06,2024-02-05,30,244.12,244.12,0.0,Paid,True,2024-02-19,244.12
CUST-003952,INV-0000254,PAY-0000274,Mid-Market,24551.25,2024-01-04,2024-02-03,30,450.38,450.38,0.0,Paid,False,2024-02-01,450.38
CUST-000010,INV-0000255,PAY-0000275,Mid-Market,43642.37,2024-01-14,2024-01-29,15,79.64,79.64,0.0,Paid,False,2024-01-22,79.64
CUST-000015,INV-0000256,PAY-0000276,Mid-Market,49243.42,2024-01-08,2024-02-22,45,613.58,613.58,0.0,Paid,False,2024-02-18,613.58
CUST-000025,INV-0000257,PAY-0000277,Enterprise,289034.44,2024-01-09,2024-02-23,45,4881.02,4881.02,0.0,Paid,False,2024-02-14,4881.02
CUST-000025,INV-0000258,PAY-0000278,Enterprise,289034.44,2024-01-10,2024-02-24,45,157.14,157.14,0.0,Paid,False,2024-02-18,157.14
CUST-000032,INV-0000259,PAY-0000279,Small Business,14363.89,2024-01-11,2024-02-10,30,9656.18,9656.18,0.0,Paid,True,2024-02-18,9656.18
CUST-000034,INV-0000260,PAY-0000280,Small Business,1661.02,2024-01-12,2024-01-27,15,602.73,602.73,0.0,Paid,False,2024-01-25,602.73
CUST-000037,INV-0000261,PAY-0000281,Mid-Market,33885.16,2024-01-10,2024-02-09,30,57.0,57.0,0.0,Paid,False,2024-02-08,57.0
CUST-000043,INV-0000262,PAY-0000282,Small Business,5741.59,2024-01-08,2024-02-22,45,589.93,589.93,0.0,Paid,False,2024-02-20,589.93
CUST-000086,INV-0000263,PAY-0000283,Enterprise,230823.96,2024-01-13,2024-02-27,45,141.99,141.99,0.0,Paid,False,2024-02-18,141.99
CUST-000109,INV-0000264,PAY-0000284,Small Business,3450.78,2024-01-10,2024-02-09,30,4472.77,4472.77,0.0,Paid,True,2024-02-16,4472.77
CUST-000163,INV-0000265,PAY-0000285,Small Business,7651.53,2024-01-12,2024-01-27,15,2221.04,2221.04,0.0,Paid,True,2024-01-31,2221.04
CUST-000190,INV-0000266,PAY-0000286,Enterprise,153772.58,2024-01-11,2024-02-25,45,617.19,617.19,0.0,Paid,False,2024-02-24,617.19
CUST-000219,INV-0000267,PAY-0000287,Small Business,7269.01,2024-01-12,2024-02-11,30,381.19,381.19,0.0,Paid,False,2024-02-10,381.19
CUST-000225,INV-0000268,PAY-0000288,Mid-Market,54234.55,2024-01-14,2024-02-28,45,1656.75,1656.75,0.0,Paid,False,2024-02-27,1656.75
CUST-000229,INV-0000269,PAY-0000289,Small Business,7303.22,2024-01-13,2024-02-12,30,2945.34,2945.34,0.0,Paid,False,2024-02-11,2945.34
CUST-000246,INV-0000270,PAY-0000290,Mid-Market,55020.9,2024-01-10,2024-02-24,45,133.88,133.88,0.0,Paid,False,2024-02-14,133.88
CUST-000250,INV-0000271,PAY-0000291,Small Business,7753.41,2024-01-10,2024-02-09,30,2102.46,2102.46,0.0,Paid,False,2024-02-06,2102.46
CUST-000296,INV-0000272,PAY-0000292,Mid-Market,65606.32,2024-01-09,2024-02-23,45,236.49,236.49,0.0,Paid,False,2024-02-20,236.49
CUST-000312,INV-0000273,PAY-0000293,Mid-Market,19880.13,2024-01-13,2024-02-27,45,97.69,97.69,0.0,Paid,False,2024-02-21,97.69
CUST-000338,INV-0000274,PAY-0000294,Small Business,12546.96,2024-01-12,2024-02-26,45,128.18,128.18,0.0,Paid,True,2024-03-18,128.18
CUST-000338,INV-0000275,PAY-0000295,Small Business,12546.96,2024-01-09,2024-02-23,45,426.03,426.03,0.0,Paid,False,2024-02-14,426.03
CUST-000348,INV-0000276,PAY-0000296,Small Business,5314.1,2024-01-13,2024-02-12,30,563.7,563.7,0.0,Paid,False,2024-02-06,563.7
CUST-000358,INV-0000277,PAY-0000297,Mid-Market,41276.73,2024-01-09,2024-01-24,15,1364.2,1364.2,0.0,Paid,True,2024-02-01,1364.2
CUST-000358,INV-0000278,PAY-0000298,Mid-Market,41276.73,2024-01-13,2024-01-28,15,91.36,91.36,0.0,Paid,False,2024-01-23,91.36
CUST-000364,INV-0000279,PAY-0000299,Enterprise,201458.6,2024-01-08,2024-02-22,45,192.85,192.85,0.0,Paid,True,2024-03-08,192.85
CUST-000388,INV-0000280,PAY-0000300,Small Business,5887.99,2024-01-09,2024-02-08,30,960.86,960.86,0.0,Paid,False,2024-02-08,960.86
CUST-000412,INV-0000281,PAY-0000301,Mid-Market,57205.32,2024-01-11,2024-02-10,30,496.45,496.45,0.0,Paid,True,2024-02-25,496.45
CUST-000421,INV-0000282,PAY-0000302,Enterprise,184943.7,2024-01-11,2024-02-25,45,95.46,95.46,0.0,Paid,False,2024-02-21,95.46
CUST-000429,INV-0000283,PAY-0000303,Mid-Market,69888.17,2024-01-12,2024-02-11,30,205.44,205.44,0.0,Paid,False,2024-02-06,205.44
CUST-000487,INV-0000284,PAY-0000304,Mid-Market,58560.61,2024-01-09,2024-02-23,45,70.36,70.36,0.0,Paid,False,2024-02-22,70.36
CUST-000504,INV-0000285,PAY-0000305,Small Business,3117.36,2024-01-12,2024-02-11,30,37.63,37.63,0.0,Paid,False,2024-02-11,37.63
CUST-000519,INV-0000286,PAY-0000306,Enterprise,445991.7,2024-01-10,2024-03-10,60,47.93,47.93,0.0,Paid,False,2024-03-06,47.93
CUST-000519,INV-0000287,PAY-0000307,Enterprise,445991.7,2024-01-08,2024-03-08,60,45.61,45.61,0.0,Paid,True,2024-03-16,45.61
CUST-000519,INV-0000288,PAY-0000308,Enterprise,445991.7,2024-01-10,2024-03-10,60,12328.19,12328.19,0.0,Paid,False,2024-03-07,12328.19
CUST-000543,INV-0000289,PAY-0000309,Enterprise,185659.06,2024-01-14,2024-01-29,15,24.92,24.92,0.0,Paid,True,2024-01-26,10.85
CUST-000543,INV-0000289,PAY-0000310,Enterprise,185659.06,2024-01-14,2024-01-29,15,24.92,24.92,0.0,Paid,True,2024-02-26,14.07
CUST-000551,INV-0000290,PAY-0000311,Small Business,1679.24,2024-01-08,2024-01-23,15,16.38,16.38,0.0,Paid,True,2024-02-02,16.38
CUST-000576,INV-0000291,PAY-0000312,Mid-Market,20449.01,2024-01-14,2024-02-28,45,38.54,38.54,0.0,Paid,False,2024-02-18,38.54
CUST-000585,INV-0000292,PAY-0000313,Mid-Market,13073.17,2024-01-12,2024-02-26,45,93.35,93.35,0.0,Paid,True,2024-03-21,93.35
CUST-000586,INV-0000293,PAY-0000314,Mid-Market,25108.2,2024-01-11,2024-02-10,30,389.6,389.6,0.0,Paid,False,2024-02-06,389.6
CUST-000592,INV-0000294,PAY-0000315,Small Business,13302.98,2024-01-12,2024-02-11,30,5717.8,5717.8,0.0,Paid,False,2024-02-07,5717.8
CUST-000604,INV-0000295,PAY-0000316,Small Business,3208.21,2024-01-12,2024-01-27,15,113.35,113.35,0.0,Paid,False,2024-01-27,113.35
CUST-000638,INV-0000296,PAY-0000317,Small Business,5712.32,2024-01-09,2024-01-24,15,459.48,459.48,0.0,Paid,False,2024-01-23,459.48
CUST-000638,INV-0000297,PAY-0000318,Small Business,5712.32,2024-01-13,2024-01-28,15,372.09,372.09,0.0,Paid,True,2024-02-12,372.09
CUST-000642,INV-0000298,PAY-0000319,Enterprise,371414.82,2024-01-11,2024-02-25,45,97.71,97.71,0.0,Paid,False,2024-02-21,97.71
CUST-000642,INV-0000299,PAY-0000320,Enterprise,371414.82,2024-01-08,2024-02-22,45,116.65,116.65,0.0,Paid,False,2024-02-18,116.65
CUST-000650,INV-0000300,PAY-0000321,Mid-Market,27687.3,2024-01-11,2024-02-25,45,232.82,232.82,0.0,Paid,False,2024-02-17,232.82
CUST-000681,INV-0000301,PAY-0000322,Small Business,11785.08,2024-01-14,2024-02-13,30,43.02,43.02,0.0,Paid,True,2024-02-15,43.02
CUST-000689,INV-0000302,PAY-0000323,Mid-Market,38019.42,2024-01-12,2024-01-27,15,852.42,852.42,0.0,Paid,True,2024-02-03,852.42
CUST-000753,INV-0000303,PAY-0000324,Mid-Market,26865.17,2024-01-10,2024-02-09,30,143.52,143.52,0.0,Paid,False,2024-02-01,143.52
CUST-000772,INV-0000304,PAY-0000325,Enterprise,115869.31,2024-01-10,2024-02-24,45,794.18,794.18,0.0,Paid,False,2024-02-19,794.18
CUST-000807,INV-0000305,PAY-0000326,Enterprise,261357.37,2024-01-08,2024-02-22,45,28.77,28.77,0.0,Paid,True,2024-02-18,18.48
CUST-000807,INV-0000305,PAY-0000327,Enterprise,261357.37,2024-01-08,2024-02-22,45,28.77,28.77,0.0,Paid,True,2024-03-07,10.29
CUST-000840,INV-0000306,PAY-0000328,Mid-Market,12650.71,2024-01-10,2024-02-09,30,2319.05,2319.05,0.0,Paid,False,2024-02-04,2319.05
CUST-000840,INV-0000307,PAY-0000329,Mid-Market,12650.71,2024-01-12,2024-02-11,30,700.17,700.17,0.0,Paid,True,2024-02-18,700.17
CUST-000847,INV-0000308,PAY-0000330,Mid-Market,53077.54,2024-01-08,2024-02-07,30,258.17,258.17,0.0,Paid,False,2024-02-01,258.17
CUST-000851,INV-0000309,PAY-0000331,Small Business,5988.97,2024-01-08,2024-02-07,30,300.21,300.21,0.0,Paid,False,2024-02-04,300.21
CUST-000894,INV-0000310,PAY-0000332,Mid-Market,16040.28,2024-01-08,2024-01-23,15,372.53,372.53,0.0,Paid,False,2024-01-13,372.53
CUST-000901,INV-0000311,PAY-0000333,Mid-Market,48152.11,2024-01-09,2024-02-23,45,55.37,55.37,0.0,Paid,False,2024-02-23,55.37
CUST-000920,INV-0000312,PAY-0000334,Small Business,8531.2,2024-01-13,2024-02-27,45,135.92,135.92,0.0,Paid,False,2024-02-24,135.92
CUST-000937,INV-0000313,PAY-0000335,Mid-Market,10276.02,2024-01-13,2024-01-28,15,73.61,73.61,0.0,Paid,True,2024-02-22,73.61
CUST-000948,INV-0000314,PAY-0000336,Mid-Market,47062.38,2024-01-08,2024-01-23,15,582.73,582.73,0.0,Paid,False,2024-01-18,582.73
CUST-000971,INV-0000315,PAY-0000337,Enterprise,187705.45,2024-01-11,2024-01-26,15,40.84,40.84,0.0,Paid,False,2024-01-17,40.84
CUST-000980,INV-0000316,PAY-0000338,Small Business,13775.59,2024-01-13,2024-01-28,15,623.13,623.13,0.0,Paid,False,2024-01-21,623.13
CUST-001118,INV-0000317,PAY-0000339,Mid-Market,39991.97,2024-01-08,2024-02-07,30,42.77,42.77,0.0,Paid,False,2024-01-29,42.77
CUST-001204,INV-0000318,PAY-0000340,Small Business,1877.99,2024-01-08,2024-01-23,15,167.93,167.93,0.0,Paid,False,2024-01-20,167.93
CUST-001226,INV-0000319,PAY-0000341,Mid-Market,62770.81,2024-01-11,2024-02-10,30,24.78,24.78,0.0,Paid,False,2024-02-05,24.78
CUST-001232,INV-0000320,PAY-0000342,Enterprise,401075.61,2024-01-12,2024-03-12,60,197.48,197.48,0.0,Paid,True,2024-04-17,197.48
CUST-001249,INV-0000321,PAY-0000343,Enterprise,85588.6,2024-01-12,2024-01-27,15,502.9,502.9,0.0,Paid,False,2024-01-18,502.9
CUST-001250,INV-0000322,PAY-0000344,Mid-Market,45154.19,2024-01-09,2024-02-23,45,187.95,187.95,0.0,Paid,True,2024-03-17,187.95
CUST-001253,INV-0000323,PAY-0000345,Small Business,3807.68,2024-01-11,2024-02-10,30,755.66,755.66,0.0,Paid,True,2024-03-11,755.66
CUST-001262,INV-0000324,PAY-0000346,Enterprise,446165.82,2024-01-08,2024-02-22,45,336.31,336.31,0.0,Paid,False,2024-02-18,336.31
CUST-001276,INV-0000325,PAY-0000347,Mid-Market,46275.69,2024-01-11,2024-01-26,15,376.97,376.97,0.0,Paid,True,2024-01-22,113.93
CUST-001276,INV-0000325,PAY-0000348,Mid-Market,46275.69,2024-01-11,2024-01-26,15,376.97,376.97,0.0,Paid,True,2024-02-05,263.04
CUST-001309,INV-0000326,PAY-0000349,Mid-Market,50207.18,2024-01-11,2024-02-10,30,881.84,881.84,0.0,Paid,False,2024-02-05,881.84
